Gaia16byd,2016-11-23 04:44:37,324.76754,27.23035,18.31,,,"unknown",2016-11-27
Gaia16byc,2016-11-23 05:06:53,297.29058,35.31745,18.57,,,"unknown",2016-11-27
Gaia16byb,2016-11-23 11:35:54,17.39009,-5.12752,18.70,,,"unknown",2016-11-27
Gaia16bya,2016-11-23 04:17:30,352.23487,11.99514,18.80,,,"unknown",2016-11-27
Gaia16bxz,2016-11-23 20:27:52,195.91331,2.72601,18.19,,,"unknown",2016-11-27
Gaia16bxy,2016-10-27 22:25:29,84.98836,-37.53100,18.55,,,"unknown",2016-11-27
Gaia16bxx,2016-11-23 03:30:29,32.87117,-16.51029,18.60,,,"SN
Gaia16bxw,2016-11-23 07:30:07,156.58543,-22.38641,18.79,,,"unknown",2016-11-27
Gaia16bxv,2016-11-23 21:57:03,12.07969,0.24920,18.99,19.79,0.11,"QSO",2016-11-27
Gaia16bxu,2016-11-24 03:19:08,156.88406,-26.41263,18.97,,,"unknown",2016-11-27
Gaia16bxt,2016-11-24 04:45:17,63.02304,-32.86237,14.99,,,"SN
Gaia16bxs,2016-11-24 04:45:17,63.03167,-32.85291,18.05,,,"unknown",2016-11-27
Gaia16bxr,2016-11-24 03:52:35,16.15465,-2.54232,18.19,,,"unknown",2016-11-27
Gaia16bxq,2016-11-23 03:50:22,15.86132,-4.87763,16.31,,,"unknown",2016-11-27
Gaia16bxp,2016-11-22 16:59:31,305.54849,31.81837,18.31,20.49,0.10,"unknown",2016-11-24
Gaia16bxo,2016-11-22 12:41:37,192.80148,4.85886,17.71,,,"unknown",2016-11-24
Gaia16bxn,2016-11-22 06:48:24,186.96319,1.63939,18.95,,,"unknown",2016-11-24
Gaia16bxm,2016-11-22 22:09:54,358.27155,6.71446,18.60,,,"unknown",2016-11-24
Gaia16bxl,2016-11-22 05:38:32,254.02226,32.16995,18.90,,,"unknown",2016-11-24
Gaia16bxk,2016-11-21 03:37:44,132.38161,-23.04405,17.56,,,"unknown",2016-11-23
Gaia16bxj,2016-11-14 09:00:29,53.85154,-27.05106,20.64,,,"unknown",2016-11-23
Gaia16bxi,2016-11-21 08:13:14,203.05495,13.89862,18.82,,,"unknown",2016-11-23
Gaia16bxh,2016-10-26 04:20:19,91.24615,-33.41117,16.88,,,"SN
Gaia16bxg,2016-11-20 16:30:06,331.77954,12.10366,18.32,,,"unknown",2016-11-23
Gaia16bxf,2016-11-20 21:41:46,18.52811,-12.76191,17.85,,,"unknown",2016-11-23
Gaia16bxe,2016-11-21 15:41:28,20.43365,-11.76954,18.00,,,"SN
Gaia16bxd,2016-11-20 10:00:52,359.41952,-3.86792,18.71,,,"unknown",2016-11-23
Gaia16bxc,2016-11-20 22:57:23,303.16679,25.17402,17.93,,,"unknown",2016-11-23
Gaia16bxb,2016-11-21 10:54:26,307.84989,25.45381,18.81,,,"unknown",2016-11-23
Gaia16bxa,2016-11-20 10:13:58,346.83971,2.90784,17.64,,,"SN
Gaia16bwz,2016-10-24 02:26:52,97.50373,-26.78439,19.72,,,"unknown",2016-11-22
Gaia16bwy,2016-11-20 03:56:43,2.65201,-6.63580,18.88,,,"SN
Gaia16bwx,2016-10-31 16:40:26,263.22896,-15.41259,18.14,,,"unknown",2016-11-22
Gaia16bww,2016-11-01 07:25:59,249.13800,39.55365,15.31,,,"unknown",2016-11-22
Gaia16bwv,2016-11-01 09:10:05,53.38837,-62.55429,17.10,,,"unknown",2016-11-22
Gaia16bwu,2016-10-31 19:00:06,102.64032,63.15678,18.82,,,"unknown",2016-11-22
Gaia16bwt,2016-10-25 20:27:33,90.81937,-26.89861,20.23,,,"SN
Gaia16bws,2016-11-19 17:23:00,269.83168,27.34321,17.58,,,"unknown",2016-11-21
Gaia16bwr,2016-11-19 15:03:18,157.96213,-4.27016,17.63,,,"unknown",2016-11-21
Gaia16bwq,2016-11-19 15:49:54,7.98765,-11.01856,18.87,,,"unknown",2016-11-21
Gaia16bwp,2016-11-19 16:42:03,316.23096,14.56065,18.80,,,"unknown",2016-11-21
Gaia16bwo,2016-10-23 07:05:27,278.94665,22.47505,17.62,,,"SN
Gaia16bwn,2016-11-19 04:11:36,345.28328,-1.96793,17.17,19.17,0.62,"unknown",2016-11-20
Gaia16bwm,2016-11-18 17:15:27,276.76091,23.33203,16.73,,,"unknown",2016-11-20
Gaia16bwl,2016-11-19 01:01:14,278.34001,24.27363,18.56,,,"unknown",2016-11-20
Gaia16bwk,2016-11-18 23:12:03,281.25771,23.35429,18.86,,,"unknown",2016-11-20
Gaia16bwj,2016-11-19 05:06:34,288.16002,22.69799,18.72,,,"unknown",2016-11-20
Gaia16bwi,2016-11-18 16:13:52,93.29810,-24.27194,17.82,,,"SN
Gaia16bwh,2016-11-17 23:05:13,286.54521,18.46032,18.75,,,"unknown",2016-11-20
Gaia16bwg,2016-11-17 10:53:24,297.79712,12.43248,18.91,,,"unknown",2016-11-20
Gaia16bwf,2016-11-18 06:37:37,187.88408,15.61871,18.99,,,"unknown",2016-11-20
Gaia16bwe,2016-11-17 10:46:17,305.36936,9.68517,18.99,,,"unknown",2016-11-20
Gaia16bwd,2016-11-17 22:51:34,301.23773,13.41483,18.53,,,"unknown",2016-11-20
Gaia16bwc,2016-11-15 15:36:08,13.87525,-25.26721,19.36,20.68,0.21,"unknown",2016-11-19
Gaia16bwb,2016-11-16 21:20:43,33.71019,-24.85150,18.65,,,"unknown",2016-11-19
Gaia16bwa,2016-11-16 23:09:37,279.53660,17.61178,18.82,,,"unknown",2016-11-19
Gaia16bvz,2016-11-17 04:50:39,300.03505,10.69045,18.15,,,"unknown",2016-11-19
Gaia16bvy,2016-11-17 03:04:06,151.30445,4.16565,18.09,,,"unknown",2016-11-19
Gaia16bvx,2016-11-16 22:17:05,87.80928,-21.44587,18.52,,,"unknown",2016-11-19
Gaia16bvw,2016-11-17 03:38:52,13.73049,-20.96341,18.97,,,"unknown",2016-11-19
Gaia16bvv,2016-11-17 06:21:50,201.36177,22.29673,18.76,,,"unknown",2016-11-19
Gaia16bvu,2016-11-16 18:03:36,219.81824,25.69948,17.93,,,"unknown",2016-11-19
Gaia16bvt,2016-11-16 05:14:23,273.14626,18.26332,18.67,,,"unknown",2016-11-18
Gaia16bvs,2016-11-16 03:12:39,41.88848,-26.48944,17.65,,,"unknown",2016-11-17
Gaia16bvr,2016-11-16 09:15:56,38.47103,-25.92868,18.96,,,"unknown",2016-11-17
Gaia16bvq,2016-11-15 21:15:47,38.01101,-26.66595,17.30,,,"SN
Gaia16bvp,2016-11-16 05:09:32,278.15743,16.31879,18.21,,,"unknown",2016-11-17
Gaia16bvo,2016-11-16 11:05:45,282.43119,14.95126,18.78,,,"unknown",2016-11-17
Gaia16bvn,2016-11-16 05:04:45,283.13932,14.46443,18.26,,,"unknown",2016-11-17
Gaia16bvm,2016-11-15 23:05:00,282.23021,13.88961,17.47,,,"unknown",2016-11-17
Gaia16bvl,2016-11-15 18:40:13,181.07034,21.80051,15.88,,,"SN
Gaia16bvk,2016-11-16 00:47:19,174.88066,19.01607,18.78,,,"unknown",2016-11-17
Gaia16bvj,2016-11-15 20:14:35,193.12419,24.15082,18.97,,,"unknown",2016-11-17
Gaia16bvi,2016-11-15 22:09:04,338.15931,-13.28222,18.51,,,"unknown",2016-11-17
Gaia16bvh,2016-11-16 03:49:55,359.52704,-19.79284,18.89,,,"unknown",2016-11-17
Gaia16bvg,2016-11-16 03:47:48,1.76318,-20.69684,18.62,,,"unknown",2016-11-17
Gaia16bvf,2016-11-15 16:55:11,291.32280,8.65605,18.48,,,"unknown",2016-11-16
Gaia16bve,2016-11-15 04:48:58,296.13847,4.44854,18.09,,,"unknown",2016-11-16
Gaia16bvd,2016-11-14 14:17:46,188.13847,27.12097,18.70,,,"unknown",2016-11-16
Gaia16bvc,2016-11-15 06:46:40,174.05912,21.66597,18.63,,,"unknown",2016-11-16
Gaia16bvb,2016-11-14 20:52:12,156.02220,16.74109,16.74,,,"SN
Gaia16bva,2016-11-15 10:18:04,327.53959,-10.38354,18.75,,,"unknown",2016-11-16
Gaia16buz,2016-11-14 19:37:03,129.78114,4.57067,18.95,,,"unknown",2016-11-16
Gaia16buy,2016-11-14 10:21:40,320.60495,-11.94856,17.95,,,"unknown",2016-11-16
Gaia16bux,2016-11-13 22:15:53,324.79445,-16.63242,18.58,,,"unknown",2016-11-16
Gaia16buw,2016-11-14 09:26:16,23.56016,-29.44006,16.25,,,"SN
Gaia16buv,2016-11-13 23:10:34,272.13832,12.68607,18.89,,,"unknown",2016-11-16
Gaia16buu,2016-11-13 18:50:37,278.02102,9.37269,16.55,,,"unknown",2016-11-16
Gaia16but,2016-11-13 18:33:36,184.57642,29.25797,18.33,,,"unknown",2016-11-16
Gaia16bus,2016-11-14 00:54:55,163.89329,23.41430,18.57,,,"unknown",2016-11-16
Gaia16bur,2016-11-14 09:33:30,120.86642,1.32286,18.59,,,"unknown",2016-11-16
Gaia16buq,2016-11-14 03:42:28,3.48500,-27.72287,18.65,,,"unknown",2016-11-16
Gaia16bup,2016-11-13 14:05:09,200.43943,31.23970,17.49,,,"unknown",2016-11-16
Gaia16buo,2016-10-20 06:51:09,283.28308,6.73577,15.54,,,"unknown",2016-11-16
Gaia16bun,2016-11-13 19:09:17,150.29764,19.49531,17.97,,,"unknown",2016-11-16
Gaia16bum,2016-11-14 07:05:01,155.22340,19.29191,17.71,,,"unknown",2016-11-16
Gaia16bul,2016-11-13 06:50:22,277.08598,8.43577,18.76,,,"unknown",2016-11-15
Gaia16buk,2016-11-13 04:48:09,291.23521,-0.67794,19.00,,,"unknown",2016-11-15
Gaia16buj,2016-11-12 22:49:09,289.71845,-0.50085,18.89,,,"unknown",2016-11-15
Gaia16bui,2016-11-12 19:59:16,107.38320,-0.17397,18.80,,,"unknown",2016-11-15
Gaia16buh,2016-11-12 19:15:16,142.63448,20.60813,18.89,,,"unknown",2016-11-15
Gaia16bug,2016-11-13 07:06:24,151.62131,22.44563,16.84,,,"unknown",2016-11-15
Gaia16buf,2016-11-12 04:13:55,321.28947,-22.82394,18.91,,,"unknown",2016-11-15
Gaia16bue,2016-11-12 10:07:27,329.18761,-25.22244,18.99,,,"unknown",2016-11-15
Gaia16bud,2016-11-12 15:24:49,22.99000,-33.64415,18.58,,,"unknown",2016-11-15
Gaia16buc,2016-10-23 18:48:39,271.30851,8.60749,20.59,,,"unknown",2016-11-15
Gaia16bub,2016-11-12 04:34:49,300.24145,-11.18990,15.90,,,"unknown",2016-11-15
Gaia16bua,2016-11-12 06:30:14,186.30602,34.48216,18.47,,,"unknown",2016-11-15
Gaia16btz,2016-11-11 23:55:02,225.48680,31.07268,17.97,,,"unknown",2016-11-15
Gaia16bty,2016-11-09 16:46:32,282.22498,-8.11345,16.09,16.73,0.05,"unknown",2016-11-15
Gaia16btx,2016-11-11 07:48:34,111.78282,9.05818,16.58,18.16,0.42,"unknown",2016-11-15
Gaia16btw,2016-10-12 00:36:36,305.81143,-20.66544,19.70,,,"unknown",2016-11-15
Gaia16btv,2016-11-09 16:16:43,309.15743,-28.50733,18.32,20.10,0.18,"unknown",2016-11-15
Gaia16btu,2016-11-11 07:48:12,112.09675,9.22060,18.93,,,"unknown",2016-11-15
Gaia16btt,2016-11-11 19:40:31,119.24889,12.13223,18.46,,,"unknown",2016-11-15
Gaia16bts,2016-11-10 22:31:21,299.37363,-16.19677,18.29,,,"unknown",2016-11-15
Gaia16btr,2016-11-11 02:01:18,203.19554,37.70599,18.57,,,"unknown",2016-11-15
Gaia16btq,2016-11-10 10:46:30,284.54980,-6.97394,18.39,,,"unknown",2016-11-15
Gaia16btp,2016-11-10 04:39:53,289.15016,-12.14467,18.75,,,"unknown",2016-11-15
Gaia16bto,2016-10-29 02:17:28,80.66956,-12.91345,20.17,,,"unknown",2016-11-15
Gaia16btn,2016-11-10 00:20:10,196.47000,41.72509,18.89,,,"unknown",2016-11-15
Gaia16btm,2016-11-10 00:01:51,217.86263,37.23892,18.82,,,"unknown",2016-11-15
Gaia16btl,2016-11-09 04:44:05,282.99825,-10.30753,17.76,,,"unknown",2016-11-15
Gaia16btk,2016-11-08 03:39:55,353.47506,-48.78246,18.95,,,"unknown",2016-11-15
Gaia16btj,2016-11-08 03:50:08,336.67196,-46.95150,18.95,,,"unknown",2016-11-15
Gaia16bti,2016-11-09 04:40:17,285.84081,-13.26342,18.70,,,"unknown",2016-11-15
Gaia16bth,2016-11-08 22:33:09,290.81099,-18.95919,18.61,,,"unknown",2016-11-15
Gaia16btg,2016-11-07 13:17:15,246.62049,24.02539,19.14,,,"unknown",2016-11-15
Gaia16btf,2016-11-08 13:32:47,115.44473,24.83635,18.73,,,"unknown",2016-11-15
Gaia16bte,2016-11-08 07:52:26,101.00902,12.39662,16.21,,,"SN
Gaia16btd,2016-11-05 16:27:07,283.54794,-28.12148,18.70,,,"unknown",2016-11-14
Gaia16btc,2016-11-06 04:11:29,299.26989,-40.29811,18.46,,,"unknown",2016-11-14
Gaia16btb,2016-11-05 03:43:29,336.01364,-59.77697,18.47,,,"unknown",2016-11-14
Gaia16bta,2016-11-05 20:55:01,56.67202,-36.94397,18.67,,,"unknown",2016-11-14
Gaia16bsz,2016-11-06 16:21:57,291.46321,-31.35470,18.05,,,"unknown",2016-11-14
Gaia16bsy,2016-11-05 10:34:17,277.95528,-21.97893,18.43,,,"unknown",2016-11-14
Gaia16bsx,2016-11-06 04:33:04,280.99542,-22.66433,18.22,,,"unknown",2016-11-14
Gaia16bsw,2016-11-06 22:33:05,283.50992,-21.98281,17.75,,,"unknown",2016-11-14
Gaia16bsv,2016-11-07 10:57:55,268.75867,-0.86139,17.54,,,"unknown",2016-11-14
Gaia16bsu,2016-11-07 02:37:45,151.33177,50.05440,18.07,,,"unknown",2016-11-14
Gaia16bst,2016-11-06 09:30:22,100.91481,21.16628,18.23,,,"unknown",2016-11-14
Gaia16bss,2016-11-06 13:38:56,104.47660,24.63871,18.12,,,"unknown",2016-11-14
Gaia16bsr,2016-11-05 16:40:12,274.91285,-16.71739,18.33,17.73,0.07,"unknown",2016-11-14
Gaia16bsq,2016-11-05 04:27:34,281.12048,-28.23986,16.96,,,"unknown",2016-11-14
Gaia16bsp,2016-11-05 00:28:16,184.77244,61.03368,18.29,,,"unknown",2016-11-14
Gaia16bso,2016-11-04 15:49:38,320.47807,-59.05156,18.63,,,"unknown",2016-11-14
Gaia16bsn,2016-11-04 21:42:21,337.23716,-61.03386,18.19,,,"unknown",2016-11-14
Gaia16bsm,2016-11-04 11:17:06,254.28244,16.13067,18.92,,,"unknown",2016-11-14
Gaia16bsl,2016-11-03 22:42:18,269.37302,-14.96588,18.41,,,"unknown",2016-11-14
Gaia16bsk,2016-11-04 03:34:44,91.98451,19.56849,18.26,,,"unknown",2016-11-14
Gaia16bsj,2016-11-03 21:43:42,87.48184,11.81223,18.52,,,"unknown",2016-11-14
Gaia16bsi,2016-11-04 06:12:04,213.07859,57.95975,18.93,,,"unknown",2016-11-14
Gaia16bsh,2016-11-04 13:17:22,247.42883,27.71768,17.44,,,"unknown",2016-11-14
Gaia16bsg,2016-11-05 19:41:05,228.78149,43.15013,15.63,,,"unknown",2016-11-13
Gaia16bsf,2016-10-31 22:27:53,266.36987,-28.15615,15.94,17.72,0.63,"unknown",2016-11-08
Gaia16bse,2016-10-11 10:00:14,270.65939,-57.95870,18.43,,,"unknown",2016-11-08
Gaia16bsd,2016-10-30 03:58:00,266.60022,-57.99292,18.61,,,"unknown",2016-11-08
Gaia16bsc,2016-10-30 07:12:44,257.27739,29.61915,18.45,,,"unknown",2016-11-08
Gaia16bsb,2016-10-31 16:07:37,272.16961,-48.73913,17.98,,,"unknown",2016-11-08
Gaia16bsa,2016-11-02 19:09:56,252.11494,23.39873,18.37,,,"unknown",2016-11-08
Gaia16brz,2016-11-02 16:29:22,271.39116,-27.26201,18.91,,,"unknown",2016-11-08
Gaia16bry,2016-11-02 14:30:45,73.55675,-20.48397,18.80,,,"unknown",2016-11-08
Gaia16brx,2016-10-27 14:01:02,80.86302,2.61067,19.13,,,"unknown",2016-11-08
Gaia16brw,2016-11-01 13:36:04,244.07630,47.98125,18.23,,,"unknown",2016-11-08
Gaia16brv,2016-10-28 16:11:22,258.76751,-42.23479,18.24,19.16,0.13,"unknown",2016-11-07
Gaia16bru,2016-10-30 21:37:06,301.63871,-79.36647,17.77,,,"unknown",2016-11-07
Gaia16brt,2016-10-27 23:47:07,254.70963,-52.46841,18.09,,,"unknown",2016-11-07
Gaia16brs,2016-10-27 20:41:20,86.24416,-40.16403,18.29,,,"unknown",2016-11-07
Gaia16brr,2016-09-30 21:24:22,84.78674,-70.62040,17.67,,,"SN
Gaia16brq,2016-10-29 06:17:55,259.53985,77.49337,18.55,,,"unknown",2016-11-07
Gaia16brp,2016-10-30 23:56:12,248.46449,56.13367,17.22,,,"unknown",2016-11-07
Gaia16bro,2016-10-27 02:09:28,82.69672,-6.72368,18.72,,,"unknown",2016-11-07
Gaia16brn,2016-10-30 04:03:40,265.59544,-51.96844,17.86,,,"unknown",2016-11-07
Gaia16brm,2016-10-27 16:00:22,253.42927,-52.21557,18.91,,,"unknown",2016-11-07
Gaia16brl,2016-10-27 15:58:39,252.66408,-53.95986,18.12,,,"unknown",2016-11-07
Gaia16brk,2016-10-26 09:21:31,158.52305,-77.94999,18.43,,,"unknown",2016-11-07
Gaia16brj,2016-10-29 17:25:15,258.74001,29.15307,17.36,,,"unknown",2016-11-07
Gaia16bri,2016-10-30 05:19:22,258.16178,23.27478,17.81,,,"unknown",2016-11-07
Gaia16brh,2016-10-29 13:05:01,259.39490,23.00054,17.89,,,"unknown",2016-11-07
Gaia16brg,2016-10-30 01:02:32,258.61547,20.30514,17.01,,,"unknown",2016-11-07
Gaia16brf,2016-10-26 02:23:19,88.39673,-22.26689,18.85,,,"unknown",2016-11-07
Gaia16bre,2016-10-05 14:29:07,111.69138,85.76421,15.97,,,"SN
Gaia16brd,2016-10-26 07:00:34,61.80093,59.57167,18.70,,,"unknown",2016-11-07
Gaia16brc,2016-10-24 21:38:33,220.33212,-65.67524,18.66,,,"unknown",2016-11-06
Gaia16brb,2016-10-19 04:03:49,250.07516,-40.24742,18.09,,,"unknown",2016-11-03
Gaia16bra,2016-10-28 21:59:34,258.33266,-54.86812,17.59,,,"unknown",2016-11-03
Gaia16bqz,2016-10-25 15:33:14,210.65286,-72.05113,18.77,,,"unknown",2016-11-03
Gaia16bqy,2016-10-24 21:31:15,203.51542,-70.43113,18.47,,,"unknown",2016-11-03
Gaia16bqx,2016-10-25 21:37:38,223.13164,-70.04889,18.71,,,"unknown",2016-11-03
Gaia16bqw,2016-10-25 09:16:04,146.80610,-72.80623,18.39,,,"unknown",2016-11-03
Gaia16bqv,2016-10-24 23:29:16,276.39000,32.80338,18.25,,,"unknown",2016-11-03
Gaia16bqu,2016-10-25 08:00:23,83.71775,1.05345,18.58,,,"unknown",2016-11-03
Gaia16bqt,2016-10-25 20:20:01,88.14986,-18.96210,18.89,,,"unknown",2016-11-03
Gaia16bqs,2016-10-25 07:37:34,284.82328,51.52555,18.77,,,"unknown",2016-11-03
Gaia16bqr,2016-10-24 18:36:33,13.82807,71.08871,18.48,,,"unknown",2016-11-03
Gaia16bqq,2016-10-26 00:56:40,56.77335,62.32456,18.90,,,"unknown",2016-11-03
Gaia16bqp,2016-10-23 15:55:46,240.40935,-49.29372,18.90,,,"unknown",2016-11-03
Gaia16bqo,2016-10-23 09:39:36,219.93409,-60.92773,18.59,,,"unknown",2016-11-03
Gaia16bqn,2016-09-27 11:53:24,285.74983,40.23039,19.38,,,"unknown",2016-11-02
Gaia16bqm,2016-09-22 23:41:45,274.61060,23.38371,19.84,,,"unknown",2016-11-02
Gaia16bql,2016-10-01 17:08:11,98.10474,-71.56772,15.16,,,"SN
Gaia16bqk,2016-10-28 03:53:09,253.63369,-60.59158,17.06,,,"unknown",2016-11-02
Gaia16bqj,2016-10-24 15:09:21,136.35845,-66.73043,18.13,,,"unknown",2016-11-02
Gaia16bqi,2016-10-24 15:23:15,177.95261,-71.55147,18.51,,,"unknown",2016-11-02
Gaia16bqh,2016-10-26 19:07:28,68.21489,54.22959,16.54,15.40,0.15,"unknown",2016-11-01
Gaia16bqg,2016-10-23 04:32:00,260.98256,-17.28014,18.54,,,"unknown",2016-11-01
Gaia16bqf,2016-10-22 15:08:23,149.56678,-61.12386,18.89,,,"unknown",2016-11-01
Gaia16bqe,2016-10-22 16:28:48,260.33548,-19.99336,18.53,,,"unknown",2016-11-01
Gaia16bqd,2016-10-22 22:21:37,256.59625,-26.17275,19.76,,,"unknown",2016-11-01
Gaia16bqc,2016-10-22 15:09:39,152.14143,-61.73044,18.41,,,"unknown",2016-11-01
Gaia16bqb,2016-10-22 12:48:02,274.30288,7.39247,18.17,,,"unknown",2016-11-01
Gaia16bqa,2016-10-22 19:37:54,79.33488,21.34686,18.86,,,"unknown",2016-11-01
Gaia16bpz,2016-10-26 09:53:42,245.13474,-56.58880,14.97,16.45,0.05,"unknown",2016-11-01
Gaia16bpy,2016-10-22 03:39:28,218.75755,-57.76249,18.77,,,"unknown",2016-11-01
Gaia16bpx,2016-10-25 20:39:53,95.14767,-40.01740,18.95,,,"unknown",2016-11-01
Gaia16bpw,2016-10-21 23:19:39,284.45603,21.12611,18.72,,,"unknown",2016-11-01
Gaia16bpv,2016-09-29 12:09:51,280.52484,57.36228,18.04,,,"unknown",2016-11-01
Gaia16bpu,2016-10-21 11:41:48,298.92101,37.17482,18.24,16.88,0.06,"unknown",2016-11-01
Gaia16bpt,2016-10-25 09:55:52,243.56557,-52.48172,17.28,19.31,0.80,"unknown",2016-10-30
Gaia16bps,2016-10-25 08:39:11,97.67366,-39.34706,17.85,,,"unknown",2016-10-30
Gaia16bpr,2016-10-21 11:16:51,284.81306,18.24274,18.81,,,"unknown",2016-10-30
Gaia16bpq,2016-10-21 14:04:22,96.30953,-4.11454,18.89,,,"unknown",2016-10-30
Gaia16bpp,2016-10-25 02:20:55,91.11750,-20.34010,15.20,,,"SN
Gaia16bpo,2016-10-23 23:23:27,278.33125,26.87754,18.10,,,"unknown",2016-10-30
Gaia16bpn,2016-10-13 03:38:11,227.59898,-59.23774,18.61,,,"unknown",2016-10-29
Gaia16bpm,2016-10-20 12:54:13,283.72911,9.64748,18.60,,,"unknown",2016-10-29
Gaia16bpl,2016-09-24 10:15:31,107.23510,-18.62882,16.04,,,"unknown",2016-10-29
Gaia16bpk,2016-10-07 12:28:07,358.02762,71.56186,18.15,,,"unknown",2016-10-29
Gaia16bpj,2016-10-23 10:49:28,267.30028,-2.22334,18.04,,,"unknown",2016-10-28
Gaia16bpi,2016-10-21 20:25:11,107.17241,-24.27922,17.45,18.67,0.42,"unknown",2016-10-27
Gaia16bph,2016-10-19 05:45:29,244.76018,-42.72783,18.43,20.00,0.37,"unknown",2016-10-27
Gaia16bpg,2016-10-19 03:02:00,156.64916,-49.73916,18.33,,,"unknown",2016-10-27
Gaia16bpf,2016-10-21 18:18:52,263.98350,-17.39580,17.33,,,"unknown",2016-10-27
Gaia16bpe,2016-10-19 08:11:54,109.82240,-9.93161,18.22,,,"unknown",2016-10-27
Gaia16bpd,2016-10-19 19:23:01,75.56307,33.31191,18.58,,,"unknown",2016-10-27
Gaia16bpc,2016-10-19 14:56:33,147.06750,-47.42465,18.39,,,"unknown",2016-10-27
Gaia16bpb,2016-10-20 03:18:59,182.00126,-57.70653,17.62,,,"unknown",2016-10-27
Gaia16bpa,2016-10-18 04:31:25,272.45945,-21.76201,16.47,15.40,0.13,"unknown",2016-10-27
Gaia16boz,2016-10-17 14:15:52,120.45829,-11.55947,18.82,,,"unknown",2016-10-27
Gaia16boy,2016-10-21 00:02:50,256.04724,-30.15668,17.95,,,"unknown",2016-10-26
Gaia16box,2016-10-18 23:01:06,286.25694,1.51523,18.42,,,"unknown",2016-10-26
Gaia16bow,2016-10-13 00:26:11,7.44630,53.96569,18.79,,,"unknown",2016-10-25
Gaia16bov,2016-10-19 19:04:27,291.64113,16.03896,17.70,,,"unknown",2016-10-25
Gaia16bou,2016-10-20 07:37:59,85.41350,20.77009,17.92,,,"unknown",2016-10-25
Gaia16bot,2016-10-18 00:56:24,49.65766,50.42367,18.81,,,"unknown",2016-10-25
Gaia16bos,2016-10-20 06:13:51,336.22065,53.50042,17.79,,,"unknown",2016-10-25
Gaia16bor,2016-10-18 11:35:16,234.33896,-48.58578,18.67,,,"unknown",2016-10-25
Gaia16boq,2016-10-19 19:38:50,87.45883,20.11591,20.37,18.52,0.15,"unknown",2016-10-25
Gaia16bop,2016-10-17 23:29:02,304.98968,19.98031,18.78,,,"unknown",2016-10-25
Gaia16boo,2016-09-16 15:46:53,98.14239,18.40620,18.57,,,"unknown",2016-10-24
Gaia16bon,2016-10-18 22:48:58,279.91699,-7.50273,17.62,,,"unknown",2016-10-24
Gaia16bom,2016-10-18 15:11:53,173.81773,-53.03430,18.01,,,"unknown",2016-10-24
Gaia16bol,2016-10-12 17:01:23,187.64150,-54.60705,17.96,,,"unknown",2016-10-24
Gaia16bok,2016-10-12 05:35:46,249.63371,-59.69052,17.69,,,"unknown",2016-10-24
Gaia16boj,2016-10-13 01:10:10,88.34855,50.38176,18.32,,,"unknown",2016-10-24
Gaia16boi,2016-10-12 11:02:49,189.71548,-55.68227,16.50,,,"unknown",2016-10-24
Gaia16boh,2016-10-12 09:51:21,252.65834,-58.69147,18.77,,,"unknown",2016-10-24
Gaia16bog,2016-10-13 07:31:54,109.94221,32.75927,18.57,,,"unknown",2016-10-24
Gaia16bof,2016-10-12 05:35:02,248.32096,-59.84372,18.17,,,"unknown",2016-10-24
Gaia16boe,2016-10-12 19:19:59,323.13558,15.40701,18.80,,,"unknown",2016-10-24
Gaia16bod,2016-10-12 17:44:47,261.58280,-54.54604,18.48,,,"unknown",2016-10-24
Gaia16boc,2016-10-12 16:07:04,272.65183,-50.14802,18.93,,,"unknown",2016-10-24
Gaia16bob,2016-09-19 18:38:02,300.23680,-22.77724,18.78,,,"unknown",2016-10-24
Gaia16boa,2016-10-13 04:57:50,305.21440,-12.66532,18.50,,,"unknown",2016-10-24
Gaia16bnz,2016-10-17 12:59:20,55.07493,49.35893,13.71,12.70,0.19,"unknown",2016-10-24
Gaia16bny,2016-10-17 04:43:03,156.77424,-43.72819,15.54,17.95,0.72,"CV",2016-10-22
Gaia16bnx,2016-10-16 11:02:17,295.62338,-2.69988,18.30,,,"unknown",2016-10-22
Gaia16bnw,2016-10-16 16:55:50,291.45416,-7.05143,17.25,,,"unknown",2016-10-19
Gaia16bnv,2016-10-16 04:22:27,272.83792,-31.79358,17.44,,,"unknown",2016-10-19
Gaia16bnu,2016-10-15 22:23:52,274.87174,-31.51127,18.67,,,"unknown",2016-10-19
Gaia16bnt,2016-10-15 19:33:45,98.92313,27.74654,18.38,,,"unknown",2016-10-19
Gaia16bns,2016-10-16 01:37:58,101.22381,23.91241,18.73,,,"unknown",2016-10-19
Gaia16bnr,2016-09-25 20:07:07,123.91792,-4.36447,18.06,,,"unknown",2016-10-19
Gaia16bnq,2016-10-16 08:56:37,72.94153,44.60085,17.84,,,"SN
Gaia16bnp,2016-09-17 21:39:32,107.56219,19.94024,19.09,,,"unknown",2016-10-18
Gaia16bno,2016-10-16 05:36:31,315.41850,21.95882,17.62,,,"unknown",2016-10-18
Gaia16bnn,2016-10-14 10:20:31,277.67588,-37.07137,16.93,18.11,0.15,"unknown",2016-10-17
Gaia16bnm,2016-10-14 07:17:52,91.19225,42.64262,18.03,,,"unknown",2016-10-17
Gaia16bnl,2016-10-02 13:19:54,319.92202,21.96563,17.67,,,"unknown",2016-10-17
